index,x,y,station_id,residuals4,residuals3,residuals2,residuals1
"St John's Crescent, Brixton",531158.346597737,175830.120609688,774.0,-0.010718919739687825,-0.020113072991865308,-0.11015893468270326,-0.07164353921905756
"Ferndale Road, Brixton",530985.232662247,175578.394781479,775.0,-0.0005868987474539344,-0.033437501866257976,-0.07350468398765864,-0.05394809968670129
"Saltoun Road, Brixton",531023.781248414,175158.389400327,776.0,0.009601230656876097,-0.017959430345237858,-0.009059884500923793,-0.029213195504708994
"Gas Holders, Battersea Park",528717.972532881,177072.301454615,777.0,0.01653562246446036,0.00043133569630519897,0.07582707385356743,0.10012516850136506
"Farringdon Street, Holborn",531586.047237761,181464.350302508,778.0,-0.02631610923228092,0.027285836736249555,-0.05490494959067202,-0.022309770189186368
"York Way, Kings Cross",530099.167525896,184189.524159588,779.0,0.0031654535488544085,-0.005110863366660889,-0.0221999060073845,-0.0002493824976394221
"Fore Street Avenue, Guildhall",532521.368735377,181632.65904703896,780.0,-0.004792536446081817,0.027969938910999033,0.001086135487673362,0.03343191663245895
"Sea Containers, South Bank",531480.580750791,180488.19811262,781.0,0.01742749405348064,0.033623298825068815,0.13620616244865677,0.0910067132469739
"George Row, Bermondsey",534131.767975528,179502.124973869,782.0,0.018851447606918544,-0.0034385977298186272,0.04574446889708331,0.03578185845316213
"Tower Wharf, Bermondsey",533729.988135929,179745.564726706,783.0,0.029416610126348934,0.016581004115057196,0.12915508659900282,0.05207180744000196
"Temple Gardens, Temple",531370.470031905,180810.994638758,784.0,0.006656175745552016,0.00726606584791499,0.018336618804921184,0.021768180500711984
"Canada Water Station, Rotherhithe",535508.0896258468,179527.84475945,785.0,0.015912429922519372,-0.008672527026981099,0.003878086417934884,-0.01300654766340291
"Bermondsey Station, Bermondsey",534523.291980935,179451.751227549,786.0,0.006900281918257527,-0.002513954309937399,-0.017677108779054485,-0.02498686554571329
"Burgess Park Albany Road, Walworth",532425.24470179,177650.42156141,787.0,0.014139660479452587,-0.006506195023871172,0.013266539815343398,0.02296029170486913
"South Bermondsey Station, Bermondsey",534950.877188904,178362.716371072,788.0,-0.007742861023140413,-0.012668965523591865,-0.08570531887949932,-0.038178775273974994
"Crimscott Street, Bermondsey",533454.753045124,179155.642693382,789.0,0.0014837659815922916,-0.0048762435326285426,-0.028577750209129255,0.015501334162347391
"Brandon Street, Walworth",532599.977560594,178412.274199717,790.0,0.008076136073488931,-0.0007859985052378502,0.003996465378795361,-0.013909620963239222
"The Blue, Bermondsey",534602.313461959,178815.433592869,791.0,-0.010175787764381314,-0.01707049567163564,-0.12486534357039064,-0.06209726169722716
"Coomer Place, West Kensington",524943.848009928,177602.762032049,792.0,0.002854497824145409,-0.0036241002436668774,0.046232941613709555,0.007098910022481128
