index,nearest_x,nearest_y,station_id,x,y,centrality,centrali_1,docks_num
"Blenheim Crescent, Ladbroke Grove",524403.361952100996859,181093.081853095995029,695.000000000000000,524403.361952100996859,181093.081853095995029,0.007924250601712,0.082191780821918,"22"
"Oxford Road, Putney",524274.608136835973710,175048.371235117985634,696.000000000000000,524274.608136835973710,175048.371235117985634,0.001145921188062,0.037359900373599,"29"
"Ingrave Street, Clapham Junction",527050.816310769994743,175863.522708490985679,697.000000000000000,527050.816310769994743,175863.522708490985679,0.000960655714284,0.033623910336239,"30"
"Upcerne Road, West Chelsea",526319.383634089026600,177035.438416958990274,698.000000000000000,526319.383634089026600,177035.438416958990274,0.023056531858393,0.092154420921544,"29"
"Lots Road, West Chelsea",526550.085798935033381,177194.305731353990268,699.000000000000000,526550.085798935033381,177194.305731353990268,0.021358201723856,0.080946450809465,"24"
"Ormonde Gate, Chelsea",527721.815524450968951,178156.094285792001756,700.000000000000000,527721.815524450968951,178156.094285792001756,0.016679703637417,0.103362391033624,"24"
"Hertford Road, De Beauvoir Town",533309.364355964004062,183790.228677206003340,701.000000000000000,533309.364355964004062,183790.228677206003340,0.008445929415683,0.093399750933998,"25"
"Haggerston Road, Haggerston",533652.255265453015454,184030.044569449004484,702.000000000000000,533652.255265453015454,184030.044569449004484,0.010926233403148,0.092154420921544,"37"
"Culvert Road, Battersea",528042.443820582004264,176288.880335850990377,703.000000000000000,528042.443820582004264,176288.880335850990377,0.000903961982321,0.048567870485679,"27"
"Newton Street, Covent Garden",530483.714731539948843,181366.201473243010696,704.000000000000000,530483.714731539948843,181366.201473243010696,0.027247095856164,0.063511830635118,"24"
"London Street, Paddington",526819.420147303957492,181157.428842227993300,705.000000000000000,526819.420147303957492,181157.428842227993300,0.041292071939515,0.239103362391034,"19"
"Grenfell Road, Avondale",523977.630963287025224,180843.837644268001895,706.000000000000000,523977.630963287025224,180843.837644268001895,0.002482595987540,0.034869240348692,"24"
"The Vale, Chelsea",526812.651709684985690,177817.436055864993250,707.000000000000000,526812.651709684985690,177817.436055864993250,0.028593319583723,0.133250311332503,"24"
"Prince of Wales Drive, Battersea Park",527941.609912891988643,176733.944819094991544,708.000000000000000,527941.609912891988643,176733.944819094991544,0.005078952482263,0.075965130759651,"21"
"Harcourt Terrace, West Brompton",525947.947807374992408,178117.414212737989146,709.000000000000000,525947.947807374992408,178117.414212737989146,0.016047849475164,0.122042341220423,"24"
"Westbourne Park Road, Portobello",524915.668678155983798,181422.782423015014501,710.000000000000000,524915.668678155983798,181422.782423015014501,0.004140934342663,0.054794520547945,"23"
"Broadley Terrace, Marylebone",527353.889630481950007,182218.825143766996916,711.000000000000000,527353.889630481950007,182218.825143766996916,0.009532105650703,0.056039850560399,"18"
"Humbolt Road, Fulham",524264.325002441008110,177546.976705072011100,712.000000000000000,524264.325002441008110,177546.976705072011100,0.009610248506967,0.092154420921544,"26"
"Storey's Gate, Westminster",529914.311606548028067,179628.600787141011097,713.000000000000000,529914.311606548028067,179628.600787141011097,0.090316331824655,0.194271481942715,"21"
"Mile End Park Leisure Centre, Mile End",536592.725752015947364,182020.390314248012146,714.000000000000000,536592.725752015947364,182020.390314248012146,0.005431325199674,0.075965130759651,"47"
"St. John's Road, Clapham Junction",527341.370366240036674,175306.059360229992308,715.000000000000000,527341.370366240036674,175306.059360229992308,0.010437785246415,0.082191780821918,"33"
"Ranelagh Gardens, Fulham",524650.299551949952729,175808.837046311993618,716.000000000000000,524650.299551949952729,175808.837046311993618,0.003885435453521,0.052303860523039,"39"
"Ram Street, Wandsworth",525695.162832197966054,174722.524062317010248,717.000000000000000,525695.162832197966054,174722.524062317010248,0.013353677653429,0.123287671232877,"25"
"Santos Road, Wandsworth",525096.248597797006369,174654.560688794008456,718.000000000000000,525096.248597797006369,174654.560688794008456,0.001580163498137,0.044831880448319,"30"
"Clapham Common North Side, Clapham Common",527967.939918269985355,175204.661948563007172,719.000000000000000,527967.939918269985355,175204.661948563007172,0.002979944999734,0.094645080946451,"37"
"Sandilands Road, Walham Green",525677.419913346995600,176514.835563044005539,720.000000000000000,525677.419913346995600,176514.835563044005539,0.002669360831511,0.089663760896638,"21"
"Gwendwr Road, West Kensington",524427.606783966999501,178420.085413302003872,721.000000000000000,524427.606783966999501,178420.085413302003872,0.002794685476004,0.054794520547945,"30"
"Rifle Place, Avondale",523900.466058299003635,180429.469619018986123,722.000000000000000,523900.466058299003635,180429.469619018986123,0.003329808862209,0.028642590286426,"21"
"Binfield Road, Stockwell",530473.678822819958441,176513.528680332994554,723.000000000000000,530473.678822819958441,176513.528680332994554,0.013096031763483,0.108343711083437,"35"
"Tallis Street, Temple",531433.282846522983164,180913.305281998997089,724.000000000000000,531433.282846522983164,180913.305281998997089,0.073272625683703,0.144458281444583,"24"
"Hurlingham Park, Parsons Green",524795.927191523020156,176103.264089786011027,725.000000000000000,524795.927191523020156,176103.264089786011027,0.001011338255179,0.029887920298879,"20"
"Little Brook Green, Brook Green",523390.564168216020335,179019.772898327995790,726.000000000000000,523390.564168216020335,179019.772898327995790,0.005772054030050,0.051058530510585,"33"
"Limburg Road, Clapham Junction",527551.250511202029884,175257.844878712989157,727.000000000000000,527551.250511202029884,175257.844878712989157,0.000628940551721,0.039850560398506,"21"
"Houndsditch, Aldgate",533518.196461291052401,181253.531504688988207,728.000000000000000,533518.196461291052401,181253.531504688988207,0.067882297281397,0.170610211706102,"28"
"Imperial Wharf Station, Sands End",526266.805083687999286,176646.029318601998966,729.000000000000000,526266.805083687999286,176646.029318601998966,0.015316543801711,0.141967621419676,"25"
"Victoria & Albert Museum, South Kensington",526921.353405056055635,179023.344024152989732,730.000000000000000,526921.353405056055635,179023.344024152989732,0.011567725509598,0.044831880448319,"30"
"Halford Road, West Kensington",525245.407735247048549,177649.033984918991337,731.000000000000000,525245.407735247048549,177649.033984918991337,0.008910644865766,0.098381070983811,"24"
"Monier Road, Hackney Wick",537293.985058570979163,184235.360878236999270,732.000000000000000,537293.985058570979163,184235.360878236999270,0.007925834055873,0.082191780821918,"27"
"East Village, Queen Elizabeth Olympic Park",538088.195265059010126,184924.436816695990274,733.000000000000000,538088.195265059010126,184924.436816695990274,0.005549952862530,0.051058530510585,"34"
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",537677.065678365994245,185253.559433017013362,734.000000000000000,537677.065678365994245,185253.559433017013362,0.000699114634613,0.034869240348692,"44"
"Timber Lodge, Queen Elizabeth Olympic Park",537758.095450273016468,184967.164678642991930,735.000000000000000,537758.095450273016468,184967.164678642991930,0.001529741576816,0.032378580323786,"35"
"Copper Box Arena, Queen Elizabeth Olympic Park",537357.135985704022460,184746.816465512005379,736.000000000000000,537357.135985704022460,184746.816465512005379,0.003199235430132,0.033623910336239,"31"
"Podium, Queen Elizabeth Olympic Park",537976.134700387949124,184073.839453327003866,737.000000000000000,537976.134700387949124,184073.839453327003866,0.003512003499373,0.039850560398506,"40"
"Stratford Station, Stratford",538458.490515441983007,184431.209685720998095,738.000000000000000,538458.490515441983007,184431.209685720998095,0.005825391999261,0.047322540473225,"28"
"Blackfriars Road, Southwark",531642.905852120020427,180205.824379311001394,739.000000000000000,531642.905852120020427,180205.824379311001394,0.065405015808133,0.159402241594022,"42"
"Cromer Street, Bloomsbury",530538.242944307043217,182719.456531058007386,740.000000000000000,530538.242944307043217,182719.456531058007386,0.015312559227293,0.047322540473225,"28"
"Victoria Rise, Clapham Common",528768.905591077054851,175229.151507667003898,741.000000000000000,528768.905591077054851,175229.151507667003898,0.005022041116409,0.077210460772105,"23"
"Euston Square Gardens, Euston",529688.633274773019366,182560.990771295008017,742.000000000000000,529688.633274773019366,182560.990771295008017,0.018137498148310,0.109589041095890,"30"
"Coram Street, Bloomsbury",530076.992338008014485,182226.544656434998615,743.000000000000000,530076.992338008014485,182226.544656434998615,0.017463916247465,0.090909090909091,"29"
"Ossulston Street, Somers Town",529934.536873457953334,182816.610070299997460,744.000000000000000,529934.536873457953334,182816.610070299997460,0.019662733536956,0.110834371108344,"30"
"Birkenhead Street, King's Cross",530347.628039157018065,182927.664363291987684,745.000000000000000,530347.628039157018065,182927.664363291987684,0.028314377404502,0.143212951432130,"27"
"Kings Gate House, Westminster",529371.469480901025236,179282.887614395993296,746.000000000000000,529371.469480901025236,179282.887614395993296,0.067077612752539,0.119551681195517,"24"
"Sopwith Way, Battersea Park",528622.199636001023464,177419.546363106986973,747.000000000000000,528622.199636001023464,177419.546363106986973,0.012422954914967,0.108343711083437,"30"
"Lavington Street, Bankside",532101.118696094956249,180198.749592375999782,748.000000000000000,532101.118696094956249,180198.749592375999782,0.042835187992772,0.103362391033624,"29"
"Albert Square, Stockwell",530776.488162884954363,176969.387796856986824,749.000000000000000,530776.488162884954363,176969.387796856986824,0.005042762886934,0.094645080946451,"32"
"Southwark Street, Bankside",532075.523950943024829,180205.455930916999932,750.000000000000000,532075.523950943024829,180205.455930916999932,0.025043213292895,0.056039850560399,"23"
"Good's Way, King's Cross",530135.671555018052459,183424.363376029999927,751.000000000000000,530135.671555018052459,183424.363376029999927,0.042247834562302,0.119551681195517,"27"
"The Metropolitan, Portobello",524925.053788288030773,181714.310819494014140,752.000000000000000,524925.053788288030773,181714.310819494014140,0.008101500638134,0.082191780821918,"18"
"Handyside Street, King's Cross",530153.027730703004636,183715.983041330007836,753.000000000000000,530153.027730703004636,183715.983041330007836,0.033076807126816,0.112079701120797,"27"
"Bevington Road West, North Kensington",524361.007223117048852,181765.693002952990355,754.000000000000000,524361.007223117048852,181765.693002952990355,0.011829552352893,0.087173100871731,"24"
"Gauden Road, Clapham",529932.187110946048051,175659.384985474986024,755.000000000000000,529932.187110946048051,175659.384985474986024,0.007309048801930,0.148194271481943,"28"
"Lincoln's Inn Fields, Holborn",530659.517355671036057,181382.313767502986593,756.000000000000000,530659.517355671036057,181382.313767502986593,0.031135203450599,0.066002490660025,"28"
"Tate Modern, Bankside",532041.577462558052503,180351.034277000988368,757.000000000000000,532041.577462558052503,180351.034277000988368,0.022459919955035,0.069738480697385,"30"
"Westferry Circus, Canary Wharf",536971.668684941949323,180373.350041613011854,758.000000000000000,536971.668684941949323,180373.350041613011854,0.026048559879173,0.088418430884184,"36"
"Here East North, Queen Elizabeth Olympic Park",537203.462742479052395,185166.280670097999973,759.000000000000000,537203.462742479052395,185166.280670097999973,0.000404837065129,0.011207970112080,"28"
"New Spring Gardens Walk, Vauxhall",530432.676364840008318,178207.999344289011788,760.000000000000000,530432.676364840008318,178207.999344289011788,0.028662536545275,0.072229140722291,"37"
"Clapham Road, Lingham Street, Stockwell",530427.136973117943853,176380.186566668999149,761.000000000000000,530427.136973117943853,176380.186566668999149,0.006892521009276,0.059775840597758,"30"
"Lambeth Palace Road, Waterloo",530826.919084348948672,179586.258358510996914,762.000000000000000,530826.919084348948672,179586.258358510996914,0.072500592731867,0.207970112079701,"35"
"Here East South, Queen Elizabeth Olympic Park",537350.587879537022673,184923.391493461997015,763.000000000000000,537350.587879537022673,184923.391493461997015,0.002750334434108,0.008717310087173,"28"
"Riverlight South, Nine Elms",529379.553128596977331,177461.747550111002056,764.000000000000000,529379.553128596977331,177461.747550111002056,0.015377218457728,0.095890410958904,"26"
"Westminster Pier, Westminster",530321.866959632025100,179732.149269643996377,765.000000000000000,530321.866959632025100,179732.149269643996377,0.083163530602247,0.188044831880448,"27"
"Belvedere Road 2, South Bank",530929.711065810988657,180270.694260719988961,766.000000000000000,530929.711065810988657,180270.694260719988961,0.022694196610827,0.100871731008717,"38"
"Victory Place, Walworth",532559.409603039035574,178818.208031935006147,767.000000000000000,532559.409603039035574,178818.208031935006147,0.010869734123576,0.082191780821918,"24"
"Battersea Power Station, Battersea Park",528712.393522951984778,177684.553639518999262,768.000000000000000,528712.393522951984778,177684.553639518999262,0.023889659281766,0.122042341220423,"27"
"Allington Street, Victoria",529006.296375890029594,179182.360967941989657,769.000000000000000,529006.296375890029594,179182.360967941989657,0.102001922775936,0.312577833125778,"28"
"Cranmer Road, Stockwell",531239.182834876002744,177312.980325150012504,770.000000000000000,531239.182834876002744,177312.980325150012504,0.031216045362172,0.156911581569116,"24"
"Normandy Road, Stockwell",531179.006336061051115,176676.439782014000230,771.000000000000000,531179.006336061051115,176676.439782014000230,0.005505195578172,0.109589041095890,"32"
"Wynne Road, Stockwell",531185.525665072957054,176156.933890715998132,772.000000000000000,531185.525665072957054,176156.933890715998132,0.002642853498845,0.053549190535492,"25"
"Sidney Road, Stockwell",530743.170474966987967,176149.853439024009276,773.000000000000000,530743.170474966987967,176149.853439024009276,0.007705282118532,0.088418430884184,"27"
"St John's Crescent, Brixton",531158.346597737050615,175830.120609687990509,774.000000000000000,531158.346597737050615,175830.120609687990509,0.003183251107618,0.033623910336239,"25"
"Ferndale Road, Brixton",530985.232662247028202,175578.394781479000812,775.000000000000000,530985.232662247028202,175578.394781479000812,0.004534597631413,0.088418430884184,"30"
"Saltoun Road, Brixton",531023.781248413957655,175158.389400326996110,776.000000000000000,531023.781248413957655,175158.389400326996110,0.006304721429491,0.084682440846824,"42"
"Gas Holders, Battersea Park",528717.972532880958170,177072.301454614993418,777.000000000000000,528717.972532880958170,177072.301454614993418,0.032704217083972,0.216687422166874,"26"
"Farringdon Street, Holborn",531586.047237760969438,181464.350302508013556,778.000000000000000,531586.047237760969438,181464.350302508013556,0.076649273283156,0.134495641344956,"25"
"York Way, Kings Cross",530099.167525895987637,184189.524159588007024,779.000000000000000,530099.167525895987637,184189.524159588007024,0.021316421817073,0.088418430884184,"24"
"Fore Street Avenue, Guildhall",532521.368735376978293,181632.659047038992867,780.000000000000000,532521.368735376978293,181632.659047038992867,0.062916278620598,0.146948941469489,"25"
"Sea Containers, South Bank",531480.580750791006722,180488.198112620011671,781.000000000000000,531480.580750791006722,180488.198112620011671,0.060921507049615,0.185554171855542,"30"
"George Row, Bermondsey",534131.767975528026000,179502.124973869009409,782.000000000000000,534131.767975528026000,179502.124973869009409,0.019765932388836,0.128268991282690,"22"
"Tower Wharf, Bermondsey",533729.988135928986594,179745.564726706012152,783.000000000000000,533729.988135928986594,179745.564726706012152,0.022247863209002,0.122042341220423,"20"
"Temple Gardens, Temple",531370.470031904987991,180810.994638758013025,784.000000000000000,531370.470031904987991,180810.994638758013025,0.040252151805574,0.113325031133250,"24"
"Canada Water Station, Rotherhithe",535508.089625846943818,179527.844759450003039,785.000000000000000,535508.089625846943818,179527.844759450003039,0.014558493428395,0.099626400996264,"35"
"Bermondsey Station, Bermondsey",534523.291980935027823,179451.751227548986208,786.000000000000000,534523.291980935027823,179451.751227548986208,0.013727581322614,0.075965130759651,"30"
"Burgess Park Albany Road, Walworth",532425.244701790041290,177650.421561410010327,787.000000000000000,532425.244701790041290,177650.421561410010327,0.016257143933732,0.117061021170610,"30"
"South Bermondsey Station, Bermondsey",534950.877188903978094,178362.716371071990579,788.000000000000000,534950.877188903978094,178362.716371071990579,0.006973087627783,0.048567870485679,"24"
"Crimscott Street, Bermondsey",533454.753045124001801,179155.642693381989375,789.000000000000000,533454.753045124001801,179155.642693381989375,0.012938593638291,0.090909090909091,"19"
"Brandon Street, Walworth",532599.977560593979433,178412.274199717008742,790.000000000000000,532599.977560593979433,178412.274199717008742,0.004289861049129,0.048567870485679,"22"
"The Blue, Bermondsey",534602.313461959012784,178815.433592868997948,791.000000000000000,534602.313461959012784,178815.433592868997948,0.009217183930087,0.039850560398506,"22"
"Coomer Place, West Kensington",524943.848009928013198,177602.762032049009576,792.000000000000000,524943.848009928013198,177602.762032049009576,0.007122446181869,0.088418430884184,"27"
